BMI,SelfEsteem,Accu,DietSE,Restrictive,Bulimia,Risk
0.558644352,-0.103233978,-0.399600897,-0.528871762,2.137778191,0.235967673,1.019805438
0.236712223,-1.645613066,0.071635303,-0.248256691,-0.459219084,0.606356403,0.330571216
0.882552707,-0.007145902,-0.534997492,0.414760519,-0.252602957,-0.609680713,0.30918074
0.314527147,0.838363642,0.283021914,1.050167427,-0.391809658,-0.354658111,-0.843537167
-0.527642494,-0.972798417,0.280935255,-1.69379433,2.181283545,-0.064154908,0.57162295
0.844910689,0.050697646,-1.073695359,0.569532101,0.102523777,-1.226691483,-0.873244756
2.227428632,-1.16005291,-0.866956861,-1.236360954,-0.200721129,0.264298241,-0.719554366
-0.486837167,0.517673541,2.714010102,0.40225215,-0.077507025,-0.857092087,-0.91615513
0.532596487,-0.632901527,-0.862187019,0.265961513,1.766915167,2.108774085,2.253659958
-1.577287831,0.5948216,-0.096440376,1.024360342,0.566457386,-0.542108635,0.67876688
0.193058631,-1.120380276,0.300199977,-0.238011922,-0.199733205,0.132428294,-0.289793513
-0.589097005,0.305546781,1.136624831,-1.671520655,2.417942909,-0.593086719,0.859206548
-0.908969042,0.304112976,-1.447509258,-0.440311872,0.702163456,-0.100469863,0.394791903
-0.244173894,0.181907382,0.517976754,-0.725682819,-0.178279438,-0.35424284,-0.788552425
0.629465998,0.065586335,1.076346866,0.605028865,1.910033126,1.939353062,2.332167253
0.591947976,-1.096209022,1.024473164,-1.517233737,-0.485386911,1.359133595,1.002050853
-2.355317125,-1.350511258,0.115338976,-1.426761098,0.624622877,-0.082697991,-0.044826518
-1.50092058,0.623122046,-0.567257886,0.58943762,0.321793277,-0.527618967,-0.079936107
-1.338002151,0.417969291,0.253809667,-0.46099286,2.147064596,0.027457303,0.953533891
2.79811471,-0.911697662,-0.727620956,0.253442345,-0.917408562,-0.03290143,0.039648758
1.185333069,-1.473308696,-2.010379589,-0.040160614,0.331860906,2.408178733,1.941329851
2.048096019,0.146395149,-0.581990403,-0.206953061,0.037660493,0.226537056,0.25578194
0.877633529,-2.023296688,-0.250443742,1.144927761,0.160620042,0.214821395,0.722028484
1.127668535,-0.8066922,-0.972986297,1.198771578,-0.151669777,-0.466129389,0.268932016
1.409491595,-0.086361942,0.455200535,1.272571687,-0.086812124,0.671741843,0.744893787
-0.271995915,1.021579116,-0.127248758,0.712252632,-1.600196472,0.039341247,-0.346247206
0.596361642,0.872062099,-0.538325726,0.336120727,0.504927668,-0.385390999,0.090704723
-1.277434158,0.842283327,-1.324594244,0.425625009,-0.503369995,-0.943348658,-0.809630509
1.062831026,0.249004948,-1.327523494,-1.003403941,-0.728234189,-1.478786368,-1.875556996
-0.550298968,-1.435558764,-0.663182842,-0.791627338,0.485197397,0.072628861,-0.021681956
-1.007400603,-1.0309948,0.959668706,0.25322659,0.366006669,-0.101769827,0.228428679
-0.178533244,0.566894379,-1.466753577,1.568041951,0.115275166,-0.542454246,0.574391093
0.714761504,-0.972038532,-0.362436197,0.979375962,1.07648064,0.906845275,1.139920182
-1.13942923,0.046390363,0.814065781,-1.068724426,-0.065423087,0.937532099,0.352105681
1.206592824,2.472025537,-0.620775516,0.128795845,-0.263037184,0.601238526,0.178705183
-0.112414581,-2.255022642,-0.083702089,0.323741725,0.699710812,1.155616657,1.110211926
0.490287024,0.342879046,-1.194889087,1.115770238,-0.053797266,-1.275346407,-0.708042454
1.002084681,-1.810709471,0.501304484,-0.714808846,-0.665712662,0.388205583,0.044158898
-0.685924763,1.145480678,-0.461123235,-0.639366758,0.069590335,0.490000114,-0.139760321
-3.468070083,0.331896163,-1.012251728,2.231004718,0.724191181,-0.841837648,0.523632962
0.033263051,-0.582982025,0.731886552,-0.176712779,-0.212331438,-1.053447915,-0.651212806
1.098266293,0.772091428,-0.458035356,0.712203802,-1.381575464,-0.326863428,-0.552534939
1.690325665,-2.127576984,-0.400674533,-1.441345731,-0.644302194,2.148750998,0.587181009
0.369722859,-0.880000999,1.627469252,-0.608916002,0.156977214,-0.924872854,-1.077446612
1.412080922,-1.314813415,1.369505788,-1.276171106,0.373273593,0.698647622,0.077120833
-0.917683348,0.802453877,0.786055243,-0.514431143,-0.209746826,-0.741174591,-0.747881862
2.476180346,0.879275036,0.592328051,1.518170846,-0.82120906,1.022397893,1.084086059
-2.021010863,1.168521798,0.765283386,-0.778257606,-0.202145086,-0.496014299,-0.843212885
-1.881706287,-0.842744087,0.784031864,1.382431573,0.385647744,0.470244382,1.403402211
-1.039965615,-0.438644899,1.550521358,-0.455087464,0.286857203,0.890824916,0.575226722
1.737935655,0.461057063,-1.647017015,-0.350171999,-0.000715514,-0.042048437,-0.534250325
-0.199859652,1.01832915,1.039150744,-0.842479575,0.766006407,-0.018945235,0.243392588
-0.959799434,1.031719342,0.933668409,0.746930498,-1.300668867,-3.419938098,-2.052396949
0.531354098,-0.483368291,-0.084683246,0.574742968,0.891712403,0.145683602,0.647729897
-0.430432494,0.115692425,0.277803492,0.051878821,0.152130542,-0.934724396,-0.780108822
-0.32312145,-0.425063027,0.1601637,-1.988880828,1.221169853,0.932322845,0.537337635
1.51411292,0.540962556,-0.580267576,-0.126031042,0.620181352,0.069564029,0.748994954
-0.759393715,-2.305682254,0.584250185,-0.347822137,-0.175289954,0.069567913,0.05007297
0.675172974,0.50148107,-1.645184191,-0.269004771,0.796372305,-0.781730525,-0.105937083
1.940548868,-1.401459255,0.745242402,-0.769419512,-0.450884026,0.709246753,0.397172814
0.220653506,2.104484578,0.397601997,0.318237112,-1.201674641,-0.798130107,-0.638975913
-0.503264323,-1.103728816,1.349637414,0.541232401,0.336733715,1.74480544,1.666291337
0.972300321,0.220824949,2.148065142,-1.426489466,0.815428951,1.182479997,0.84227361
-0.057027401,-0.247323632,0.867412672,-1.092276363,0.441065187,0.046185432,-0.369711039
-0.280215136,-0.696654569,0.504205319,1.265265624,-0.135842432,-0.586879807,-0.334143179
-1.379347405,2.661233179,-0.145777765,0.324492512,-0.055650359,-0.480570762,-0.466288591
-0.446304769,-2.105378911,0.239854103,0.697103154,0.147563604,0.557122082,0.130495267
0.381275141,0.518277657,0.358799174,-1.457843494,-0.112144678,0.366723746,-0.450770063
1.174554008,0.930194134,-0.631934756,-0.703172776,-0.745040755,-0.239493136,-0.513951546
-0.018275679,0.401183365,-0.28883304,-0.66348132,0.303068884,-0.375219952,-0.378193951
0.259610646,0.705373089,-0.058151226,0.376216862,1.708967387,0.248576766,1.510781984
-2.147360816,-0.634263496,-1.775240319,-1.014538177,0.029843717,0.545856487,0.361860147
-0.947222585,2.333452327,-1.180586475,0.438230472,0.612258703,-0.439483305,0.269613028
0.20559175,-0.10107736,0.163225142,-1.183026999,0.834255808,0.821289432,0.176094688
1.542316602,-0.694865724,0.865930517,-1.646500276,0.695976345,0.838175952,0.684813279
-0.098057352,-0.150867673,1.967455849,-2.238585098,-0.496371442,-0.45198203,-0.98592104
-0.686117801,0.871518196,1.777432769,-1.010036045,0.068838889,0.229305431,0.326496906
-1.330041473,-2.391161196,1.12991995,-2.100404338,1.765532368,2.145655653,1.94705904
1.127706735,-1.725568738,-0.094576648,-0.477984954,0.720322274,1.220936952,0.987938602
-0.472644691,-0.339416396,-1.129653009,-0.546832869,1.170993156,1.441110403,1.15121074
1.770893117,-0.436683324,-0.748641786,-0.29052447,-0.44022683,1.119727133,0.544556124
-0.136179398,0.181939548,1.099321374,-0.77274785,-0.247228606,-0.676710611,-0.311429817
-0.196221124,1.163541734,-1.899769288,0.415218535,-1.058911326,-2.231794883,-1.594830462
-1.617426183,-0.598465459,0.116141727,0.913582184,0.164372312,1.332790585,1.005117464
-0.862105597,-1.263421351,0.548933579,-0.152564912,-1.561097631,0.861132779,-0.114327573
-1.725448758,0.608143115,-1.486204103,-0.748694265,1.410797102,1.229008043,0.915625167
0.004012788,-0.349296566,1.23131032,-1.528352419,-1.382311817,-1.424251851,-1.612701158
1.323864066,-0.386823671,-0.489210102,-1.096438967,-0.866012086,0.245896696,-0.999941037
0.197265497,0.816226833,-0.400555472,-0.109074259,0.824628135,-0.552342834,0.392505499
-0.05989119,-0.696503918,-1.17953027,-1.124543175,0.062674339,0.099603021,0.352753512
-1.163712414,-1.328862733,1.415438031,0.340589332,-0.573233205,-0.509743421,-0.218903961
0.142258171,-1.705604341,-0.502996092,-1.010984882,0.274137382,1.454660397,1.343948786
-1.518661214,1.668682815,0.784705584,2.425729645,1.098435441,-0.12048496,0.771066137
1.609673436,0.319413598,0.263266274,-0.504233635,-0.909317956,0.111539595,-0.332357208
-1.674740193,-0.978039583,-0.181300771,1.361781956,-0.058908982,-0.224966271,0.328558446
0.751279347,-0.105095013,0.696734749,0.074381563,0.549429828,0.600998428,0.57819695
-0.598735843,1.063553514,0.562579235,0.73170835,-0.971764245,-0.82883622,-0.26394334
0.008015094,1.661259595,-0.219873605,-1.037929706,-0.432614957,-1.015326236,-1.19724522
-0.712163564,-0.871542558,1.344553978,0.07649717,-0.229544597,0.864772881,0.528919159
-1.025917955,0.059252395,-1.852962351,1.338282977,0.811085714,-0.53239425,-0.021308033
-1.636763243,0.150465709,-0.293987036,-0.304992384,0.460193465,0.405413607,0.007309121
-0.403580638,-0.991399996,1.326704523,-0.509613175,2.787780671,2.458152207,2.745382999
-0.692124449,-0.737741453,-0.459160587,-0.342491262,0.350270342,-1.018967894,-0.595867268
0.427811251,0.497538499,-1.015655346,-1.804200043,0.301500087,1.358492866,-0.1828618
-0.313494393,0.718310409,0.790159592,-0.413816977,-1.237941275,-0.86000711,-0.731090352
-0.438722503,0.011276749,2.119456303,0.49285001,-0.966165031,-0.515467485,-0.820956427
-1.581577035,-0.589518684,1.64119229,0.598836492,1.059553498,0.921453931,0.834700993
-0.6286061,-1.203882595,-0.484474833,-1.347512691,-0.140604033,0.699211713,-0.031214699
0.27786573,0.251032635,1.533246625,0.978319575,0.030685696,-0.609315007,0.473598593
0.043768034,-1.680107429,-0.600365348,0.393157017,0.443929064,0.531905828,0.144573811
0.563302,0.086644491,-0.371256408,1.731931253,-0.705025582,0.127115987,-0.043432847
-1.847374953,-0.186883659,1.727037472,-0.132757807,1.979826738,0.307944991,1.495001292
0.354206151,0.738768612,-0.564558284,1.068450141,0.506314341,-0.639154748,0.525826252
0.333411954,1.095895781,0.35397976,2.30743802,0.369142685,-0.894729964,0.338479899
-0.59849779,-0.686366449,-0.389669062,2.056718816,0.718754353,-0.003859069,0.933644743
